INSEE_COM;PrixMoyen_M2_2223;Prixm2Moyen_2022;Prixm2Moyen_2023;loyer_apparts;loyer_maisons;Rendement_locatif_apparts;Rendement_locatif_maisons
81114;1608.08;1496.14;1764.8;9.59;8.31;7.16;6.2
81115;929.42;885.58;992.27;8.78;7.03;11.33;9.08
81116;2122.63;2046.1;2250.17;9.19;9.14;5.19;5.17
81117;1788.62;1829.67;1776.3;9.9;8.3;6.64;5.57
81119;1713.91;1993.25;1554.29;8.95;7.36;6.27;5.15
81120;1597.13;1533.63;1655.94;8.78;7.43;6.6;5.58
81121;858.81;903.33;801.57;8.06;7.03;11.27;9.83
81124;1150.92;1222.47;1082.95;7.54;7.03;7.86;7.33
81125;1229.56;1180.46;1357.2;7.33;6.45;7.16;6.3
81128;1195.0;1147.5;1255.0;8.78;6.45;8.81;6.47
81129;1899.78;1914.75;1887.8;8.79;7.46;5.55;4.71
81130;1685.9;1497.35;1857.32;8.67;7.21;6.17;5.13
81131;2150.73;2103.0;2225.31;9.19;7.85;5.13;4.38
81132;1480.1;1431.5;1524.27;8.95;7.25;7.26;5.88
81133;1975.27;1637.25;2168.43;8.53;7.36;5.18;4.47
81135;2290.5;2367.67;2059.0;7.45;7.0;3.9;3.67
81136;3240.5;6124.33;1510.2;9.08;7.81;3.36;2.89
81137;1121.71;1096.0;1156.0;8.78;7.21;9.39;7.71
81138;1509.18;1788.4;1276.5;9.19;7.85;7.3;6.24
81139;1876.58;1821.56;1986.62;9.9;7.25;6.33;4.64
81140;2224.33;2197.42;2254.83;10.28;8.92;5.54;4.81
81142;1832.75;1941.86;1680.0;8.95;7.46;5.86;4.88
81143;1476.67;1039.67;1913.67;8.95;7.46;7.27;6.06
81144;1978.67;2024.84;1904.46;10.48;8.93;6.36;5.42
81145;2236.07;2072.63;2440.37;8.58;8.27;4.61;4.44
81146;2680.8;1804.67;3995.0;8.44;6.36;3.78;2.85
81147;1708.29;1868.5;1307.75;9.9;7.36;6.96;5.17
81148;678.33;727.5;580.0;8.44;7.0;14.93;12.39
81149;2578.43;2606.33;2411.0;8.52;9.14;3.96;4.25
81150;2191.33;2249.6;1900.0;10.96;9.27;6.0;5.08
81152;1937.13;1803.88;2089.43;9.59;8.31;5.94;5.15
81156;2339.31;2226.5;2496.0;8.52;9.24;4.37;4.74
81157;1931.5;2076.75;1834.67;8.81;8.86;5.47;5.5
81158;922.43;964.0;891.25;6.34;6.45;8.24;8.39
81159;1973.45;2279.5;1606.2;10.2;8.86;6.2;5.39
81160;1193.85;1187.9;1213.67;8.79;7.46;8.84;7.5
81161;1139.5;1052.67;1400.0;7.33;6.45;7.72;6.8
81162;3046.2;3910.0;1750.5;10.2;8.64;4.02;3.4
81163;1235.17;1184.82;1304.03;8.75;7.2;8.5;7.0
81164;2378.73;2406.71;2329.75;8.52;8.46;4.3;4.27
81165;1929.78;1889.4;1980.25;8.44;7.0;5.25;4.36
81167;1009.0;1025.0;1005.0;8.18;6.45;9.73;7.67
81168;1465.13;1355.88;1675.23;8.44;6.25;6.91;5.12
81170;1398.88;1323.56;1495.71;8.44;6.36;7.24;5.46
81171;2060.77;2097.75;1986.8;8.52;9.14;4.96;5.32
81173;3377.0;3041.0;3545.0;10.2;8.64;3.62;3.07
81174;1553.83;1669.33;1438.33;8.95;7.36;6.91;5.68
81175;2088.62;2048.89;2178.0;8.17;7.81;4.69;4.49
81177;1650.0;1292.0;1864.8;9.9;7.25;7.2;5.28
81178;1985.85;2240.6;1826.62;8.17;7.81;4.94;4.72
81179;1794.78;1819.75;1774.8;8.81;7.61;5.89;5.09
81180;1578.33;1588.0;1566.25;7.45;6.36;5.67;4.84
81181;2002.33;1667.0;2170.0;9.9;7.21;5.93;4.32
81182;1183.59;1289.4;1057.62;7.33;6.45;7.43;6.54
81183;2144.67;2900.0;1767.0;7.33;6.45;4.1;3.61
81184;1632.0;1595.5;1705.0;8.44;7.0;6.21;5.15
81185;2646.6;2748.0;2579.0;8.17;8.46;3.7;3.84
81186;1156.0;433.0;1300.6;8.44;6.58;8.76;6.83
81187;2227.71;2269.5;1977.0;8.95;7.36;4.82;3.96
81188;1331.0;1173.83;1566.75;8.84;6.25;7.97;5.64
81190;1939.83;639.0;2200.0;9.9;6.45;6.13;3.99
81191;1604.37;1760.4;1344.33;8.44;7.0;6.31;5.24
81192;1215.52;1173.4;1280.31;8.84;6.25;8.73;6.17
81193;1640.59;1406.69;1830.62;8.84;7.03;6.47;5.14
81195;2261.6;2157.0;2313.9;8.79;7.21;4.66;3.83
81196;1595.46;1244.5;2157.0;8.78;7.01;6.6;5.27
81197;1896.7;1950.62;1681.0;8.44;8.05;5.34;5.09
81198;2376.0;2278.0;2425.0;9.19;8.3;4.64;4.19
81199;1046.83;844.0;1087.4;8.18;6.58;9.38;7.54
81200;2133.0;2114.57;2176.0;8.79;7.46;4.95;4.2
81201;1387.78;1502.71;1168.36;8.44;6.58;7.3;5.69
81202;1904.45;1977.85;1768.14;9.19;7.85;5.79;4.94
81203;1079.73;1113.62;989.33;7.33;6.45;8.15;7.17
81204;1559.24;1603.39;1502.83;8.78;7.54;6.76;5.8
81206;1916.65;1658.45;2153.33;8.4;7.0;5.26;4.38
81207;1096.0;1000.0;1120.0;9.9;7.25;10.84;7.94
81208;2200.12;2331.75;2068.5;9.19;7.85;5.01;4.28
81209;1675.47;1686.07;1662.68;8.78;7.01;6.29;5.02
81210;1247.25;1589.5;905.0;7.81;7.36;7.51;7.08
81211;2089.6;2267.5;1378.0;9.9;7.85;5.69;4.51
81213;2275.0;2410.5;2004.0;8.81;8.86;4.65;4.67
81214;2324.5;2305.0;2344.0;8.81;7.61;4.55;3.93
81215;2209.29;2242.27;2126.83;9.19;8.3;4.99;4.51
81217;2072.12;2398.3;1528.5;8.4;7.81;4.87;4.52
81218;2389.84;2376.32;2407.55;8.53;8.5;4.29;4.27
81219;1686.5;1640.55;1743.26;8.85;7.63;6.3;5.43
81220;2194.78;2158.73;2238.61;9.06;8.67;4.95;4.74
81221;1116.17;1489.5;929.5;6.34;6.45;6.81;6.94
81222;1587.87;1537.21;1659.38;9.97;7.26;7.54;5.49
81223;1553.43;2042.0;1358.0;8.78;7.21;6.78;5.57
81224;1594.29;1734.25;1407.67;7.45;6.36;5.61;4.79
81225;2182.31;2152.71;2205.33;8.52;7.85;4.68;4.31
81227;1391.36;1217.91;1581.06;8.42;6.53;7.26;5.63
81228;3327.67;3865.0;2253.0;10.81;9.8;3.9;3.53
81230;1548.0;1440.0;1625.14;9.59;8.31;7.44;6.44
81231;1447.44;1254.4;1688.75;8.06;6.74;6.69;5.59
81232;2111.71;2109.5;2114.67;8.53;7.36;4.85;4.18
81233;1709.73;2104.15;1408.12;9.9;6.45;6.95;4.52
81235;1533.82;1512.21;1634.67;8.79;7.21;6.88;5.64
81236;2314.6;2310.5;2317.33;10.2;9.27;5.29;4.81
81237;1470.0;1322.33;1617.67;8.79;7.46;7.18;6.09
81238;1118.18;1080.78;1157.27;8.78;7.03;9.42;7.55
81239;1099.15;961.38;1191.0;8.78;7.03;9.58;7.68
81240;2031.25;1643.0;2160.67;8.18;6.45;4.83;3.81
81242;976.5;1166.0;787.0;8.79;7.46;10.8;9.17
81243;1559.25;1239.0;1879.5;9.48;7.6;7.3;5.85
81244;1156.05;1123.05;1190.62;8.49;8.31;8.81;8.62
81245;1083.0;1050.67;1131.5;7.45;6.36;8.26;7.05
81247;2039.38;2545.25;1533.5;7.33;6.45;4.31;3.8
81248;1962.17;1740.89;2183.44;8.95;8.3;5.47;5.08
81249;1431.86;1408.15;1466.11;8.49;6.25;7.11;5.23
81250;1580.2;1399.0;1701.0;9.9;7.25;7.52;5.51
81251;2130.06;2045.71;2195.67;8.95;7.46;5.04;4.2
81252;1460.33;1000.0;1690.5;9.9;7.21;8.14;5.93
81254;1333.17;1200.5;1598.5;8.49;6.58;7.64;5.92
81255;2614.43;2888.5;2504.8;10.96;9.27;5.03;4.26
81256;799.5;786.0;813.0;9.9;7.25;14.86;10.89
81257;1808.27;1759.65;1895.2;10.41;7.88;6.91;5.23
81258;1996.37;2162.33;1896.8;8.95;7.36;5.38;4.42
81261;2557.71;2553.1;2564.29;9.19;9.14;4.31;4.29
81262;2411.8;2306.67;2569.5;8.44;6.36;4.2;3.16
81263;1683.62;1748.0;1490.5;8.44;6.36;6.02;4.53
81265;1684.33;788.0;2132.5;8.44;7.0;6.01;4.99
81266;1586.63;1529.0;1682.67;8.95;7.25;6.77;5.49
81267;1030.47;978.1;1135.2;7.33;6.45;8.54;7.51
81268;1620.0;848.5;2391.5;7.54;6.45;5.58;4.78
81269;1235.44;1140.5;1354.12;7.33;7.01;7.12;6.81
81270;1857.0;1713.0;2145.0;8.81;7.36;5.69;4.76
81271;2609.57;2577.89;2652.33;10.68;9.88;4.91;4.54
81272;1598.25;1746.33;1154.0;8.4;7.81;6.31;5.86
81273;1895.04;1763.49;2094.81;9.34;8.05;5.91;5.1
81274;2190.0;2284.57;2134.83;8.53;7.36;4.68;4.03
81275;1400.2;1843.33;735.5;9.59;8.05;8.22;6.9
81276;1962.28;1907.73;2010.41;8.4;7.81;5.14;4.77
81277;1896.67;1710.8;2129.0;9.59;7.58;6.07;4.79
81278;1157.33;1318.25;835.5;8.06;6.74;8.36;6.99
81279;2267.83;3347.0;1188.67;8.4;7.81;4.45;4.13
81280;1588.5;1900.0;1526.2;8.44;6.36;6.38;4.8
81281;1711.37;1655.1;1769.64;8.95;7.25;6.28;5.09
81283;1945.0;1991.83;1864.71;9.48;8.05;5.85;4.97
81284;2280.79;2274.41;2292.27;9.9;9.43;5.21;4.96
81285;1299.44;943.4;1744.5;7.33;6.45;6.77;5.96
81286;1350.46;1401.0;1318.88;8.95;7.25;7.95;6.45
81287;1717.0;1617.67;1791.5;9.9;8.3;6.92;5.8
81288;1724.0;1745.79;1695.83;9.02;6.73;6.28;4.69
81289;1821.37;1769.0;1864.04;9.3;8.16;6.13;5.38
81290;1538.33;1659.33;1417.33;9.48;8.05;7.4;6.28
81291;1892.43;1956.57;1828.29;9.59;8.05;6.08;5.1
81292;965.45;1007.5;545.0;8.44;6.58;10.49;8.18
81293;2364.8;2227.57;2685.0;8.17;8.46;4.15;4.29
81294;1867.3;2075.0;1733.79;9.19;9.14;5.9;5.87
81295;1719.11;1809.0;1000.0;7.33;6.45;5.12;4.5
81297;2376.28;2343.58;2406.46;8.53;8.31;4.31;4.2
81298;2396.83;2353.33;2440.33;11.3;9.27;5.66;4.64
81299;2219.27;2455.57;1805.75;9.19;7.36;4.97;3.98
81300;2248.25;2262.33;2206.0;9.48;7.6;5.06;4.06
81302;994.67;1427.0;778.5;8.18;6.58;9.87;7.94
81303;1397.07;1637.88;1076.0;6.34;6.45;5.44;5.54
81304;1206.62;1323.4;1012.0;8.44;6.36;8.39;6.33
81305;1023.79;1050.12;1000.39;7.33;6.45;8.59;7.56
81306;1543.8;1410.71;1854.33;9.59;7.58;7.46;5.89
81307;1693.26;2047.1;1300.11;8.78;7.01;6.22;4.97
81308;1277.77;1083.94;1643.89;7.33;6.58;6.89;6.18
81309;1724.93;1711.8;1757.75;8.4;7.0;5.84;4.87
81311;1473.64;1581.0;1187.33;9.9;6.45;8.06;5.25
81312;1686.91;1763.43;1553.0;8.79;7.46;6.25;5.31
81313;1832.2;1899.67;1731.0;9.48;7.6;6.21;4.98
81314;936.32;844.27;1062.88;7.54;6.45;9.66;8.27
81315;1693.85;1748.81;1597.67;8.95;7.25;6.34;5.14
81316;2144.8;2340.67;1851.0;8.44;7.6;4.72;4.25
81317;1505.55;1404.62;1651.33;7.33;6.45;5.84;5.14
81318;3109.0;3025.0;3193.0;10.2;8.64;3.94;3.34
81319;2021.0;2299.6;1742.4;8.44;8.05;5.01;4.78
81320;1910.0;2280.0;800.0;9.48;7.0;5.96;4.4
81323;2371.93;2678.75;2021.29;9.19;7.36;4.65;3.72
81324;1994.25;1920.33;2216.0;10.2;8.64;6.14;5.2
81325;1846.93;2013.53;1589.45;8.79;7.83;5.71;5.09
81326;2197.83;2528.0;2032.75;8.53;8.31;4.66;4.54
82001;2097.88;2094.44;2101.75;8.68;8.3;4.96;4.75
82002;2058.59;2110.56;1983.53;9.7;8.66;5.65;5.05
82003;1712.5;2057.0;1540.25;9.64;6.77;6.76;4.74
82005;2387.36;2211.83;2703.3;8.99;8.72;4.52;4.38
82007;1894.5;2525.0;1264.0;9.08;8.66;5.75;5.49
82008;1418.29;1135.27;1890.0;9.01;7.74;7.62;6.55
82010;1900.3;2057.33;1664.75;9.01;7.74;5.69;4.89
82011;2136.53;2206.91;2039.75;9.62;8.3;5.4;4.66
82012;1948.86;1915.0;2033.5;9.64;8.3;5.94;5.11
82013;1365.17;1382.58;1348.61;8.85;7.08;7.78;6.23
82014;1951.15;1741.33;2423.25;8.99;8.38;5.53;5.16
82016;1772.73;1807.71;1711.5;7.2;7.3;4.88;4.94
82017;2282.1;2303.5;2223.25;8.99;8.72;4.73;4.59
82018;2008.85;2188.2;1752.64;9.08;8.66;5.42;5.17
82019;1443.5;1479.27;1364.8;9.35;7.74;7.78;6.44
82020;2682.73;3027.29;2079.75;7.02;6.77;3.14;3.03
82021;1647.33;2112.5;1414.75;7.2;7.3;5.25;5.32
82022;1304.08;1234.0;1514.33;7.59;7.22;6.99;6.64
82023;1810.47;1951.82;1616.12;9.01;8.91;5.97;5.91
82024;1443.29;1348.2;1681.0;8.31;7.22;6.91;6.0
82025;2241.78;2155.3;2335.27;9.95;9.54;5.33;5.11
82026;1770.96;1726.69;1849.67;9.08;7.81;6.15;5.29
82027;2424.37;2492.46;2361.14;8.99;8.72;4.45;4.32
82028;1959.84;1634.5;2110.0;8.99;8.72;5.5;5.34
82029;2132.58;2210.71;2023.2;7.45;6.67;4.19;3.75
82030;1306.86;1292.5;1342.75;9.64;8.3;8.86;7.62
82031;1932.46;2143.0;1683.64;9.64;6.77;5.99;4.2
82032;1327.06;1324.5;1330.71;9.01;8.45;8.14;7.64
82033;1647.26;1687.94;1593.42;10.09;8.56;7.35;6.23
82034;1273.2;1705.0;1165.25;7.61;7.18;7.17;6.76
82035;1572.4;1614.18;1457.5;9.01;7.18;6.87;5.48
82036;1258.0;1316.5;1141.0;8.61;6.58;8.21;6.27
82037;1664.94;1602.57;1729.96;8.99;9.83;6.48;7.09
82038;1568.24;1501.9;1655.31;7.2;8.42;5.51;6.44
82039;2043.56;1798.33;2534.0;9.08;8.66;5.33;5.09
82040;2292.2;1963.0;2786.0;9.08;8.42;4.75;4.41
82041;1185.22;1151.4;1227.5;8.4;8.42;8.51;8.53
82042;1596.32;1735.32;1420.27;7.2;7.3;5.41;5.49
82043;2144.43;1909.25;2458.0;7.02;8.91;3.93;4.99
82044;2104.15;2157.42;2024.23;8.99;8.71;5.12;4.97
82045;1292.57;1199.75;1416.33;8.68;8.71;8.06;8.08
82048;2006.31;2042.29;1975.46;8.96;8.72;5.36;5.22
82049;1677.06;1662.0;1704.67;7.61;7.74;5.45;5.54
82050;1634.35;1698.96;1499.27;9.86;7.74;7.24;5.68
82051;2066.68;1994.46;2223.17;9.01;7.3;5.23;4.24
82052;1801.33;1700.11;1953.17;8.68;8.71;5.78;5.8
82054;1243.89;1055.0;1621.67;9.01;7.74;8.69;7.47
82055;2190.57;1910.0;2401.0;8.74;8.91;4.79;4.88
82056;1564.57;1415.4;1937.5;8.44;6.36;6.47;4.88
82057;2157.92;2368.38;1737.0;8.99;9.28;5.0;5.16
82058;2159.0;2120.5;2236.0;9.64;8.91;5.36;4.95
82059;1591.67;1566.86;1678.5;7.02;8.38;5.3;6.32
82060;3185.33;2178.0;3689.0;7.59;7.3;2.86;2.75
82061;1690.56;1319.0;2155.0;7.45;6.36;5.29;4.51
82062;2059.78;2077.67;2036.79;9.01;8.91;5.25;5.19
82063;1404.78;1468.29;1364.36;9.64;8.91;8.24;7.61
82065;1871.92;2046.86;1627.0;9.86;8.45;6.32;5.41
82066;2098.0;2236.2;1752.5;8.99;9.28;5.14;5.31
82068;1615.75;1818.0;1548.33;7.02;6.77;5.22;5.03
82069;2157.89;2117.5;2190.2;7.45;8.42;4.14;4.68
82072;1466.35;1570.82;1338.67;9.86;8.45;8.07;6.91
82073;1671.62;1500.2;2100.17;9.01;7.74;6.47;5.56
82074;1664.33;1743.6;1565.25;7.61;6.77;5.49;4.88
82075;2259.78;2184.97;2385.05;9.2;9.1;4.88;4.83
82076;1853.46;1549.27;2050.29;9.62;8.66;6.23;5.61
82077;1931.78;1944.9;1915.38;9.62;7.3;5.98;4.54
82079;2119.46;2166.03;2043.79;9.93;10.59;5.62;6.0
82080;1802.67;1793.0;1818.78;9.64;8.3;6.42;5.53
82081;1105.83;1167.5;982.5;9.64;8.91;10.47;9.67
82082;2082.44;1586.8;2702.0;7.2;6.67;4.15;3.84
82084;2318.1;2036.5;2505.83;7.59;7.3;3.93;3.78
82085;1854.06;1853.0;1857.25;8.68;8.71;5.62;5.64
82086;1439.33;1392.83;1532.33;9.64;8.91;8.04;7.43
82087;1841.79;1857.73;1820.76;9.36;7.3;6.1;4.76
82088;1311.48;1260.93;1374.67;7.45;6.36;6.82;5.82
82089;1264.65;1193.09;1339.62;7.61;7.74;7.22;7.35
82090;1960.35;1800.09;2107.25;9.62;8.71;5.89;5.33
82091;2853.5;2407.0;3300.0;7.02;6.77;2.95;2.85
82092;2029.2;1932.0;2175.0;9.08;8.42;5.37;4.98
82093;1579.75;1520.0;1878.5;9.01;6.77;6.84;5.14
82094;1550.27;1641.37;1464.88;7.2;7.3;5.58;5.65
82095;2512.5;3304.0;1721.0;9.08;8.42;4.34;4.02
82096;1871.2;1867.33;1876.6;9.35;8.81;6.0;5.65
82097;1136.17;1231.09;824.29;9.01;6.77;9.51;7.15
82098;2429.4;2502.62;2348.47;8.99;9.28;4.44;4.58
82099;1546.83;1797.0;1421.75;9.35;8.3;7.26;6.44
82100;2198.5;2164.67;2300.0;7.2;8.42;3.93;4.6
82101;1421.03;1517.25;1260.67;9.01;7.18;7.61;6.06
82102;1036.0;1107.83;605.0;7.61;7.18;8.81;8.31
82104;1425.8;1505.67;1306.0;7.61;6.58;6.4;5.54
82105;1481.29;1522.81;1444.39;9.01;8.91;7.3;7.22
82106;2029.0;2293.0;1765.0;7.02;6.58;4.15;3.89
82108;1955.08;1938.78;1988.92;9.35;8.3;5.74;5.1
82109;1483.0;2281.0;1084.0;9.01;7.74;7.29;6.26
82110;1700.6;1682.17;1728.25;7.2;8.66;5.08;6.11
82111;1046.9;1017.25;1066.67;7.59;7.22;8.7;8.27
82112;1509.42;1511.79;1506.49;9.32;8.01;7.41;6.37
82113;1933.93;1941.24;1924.38;7.2;8.66;4.47;5.37
82114;2057.77;1794.25;2174.89;8.99;8.72;5.24;5.09
82115;1739.62;1771.22;1691.22;8.4;7.81;5.8;5.39
82116;3624.2;3878.0;3243.5;7.59;7.3;2.51;2.42
82117;1809.81;1719.48;1903.36;7.59;7.3;5.03;4.84
82119;1564.94;1558.09;1580.0;9.08;8.66;6.96;6.64
82120;1784.0;2193.33;556.0;8.68;8.71;5.84;5.86
82121;2186.67;2196.55;2173.44;10.53;9.6;5.78;5.27
82122;1755.67;1496.0;1885.5;7.59;7.22;5.19;4.93
82123;2159.07;2123.28;2238.92;9.01;8.91;5.01;4.95
82124;2080.05;2026.14;2156.16;9.64;9.25;5.56;5.34
82125;2107.77;2136.34;2068.78;9.41;10.72;5.36;6.11
82126;2129.42;2152.0;2102.73;9.08;7.0;5.12;3.95
82127;1771.17;1962.33;1580.0;9.01;7.22;6.1;4.89
82130;2064.17;1525.0;2603.33;8.31;8.45;4.83;4.91
82131;1608.93;1615.73;1596.17;7.2;8.66;5.37;6.46
82132;1756.67;1754.57;1758.34;9.08;7.0;6.2;4.78
82133;1500.0;1000.0;2000.0;7.2;7.96;5.76;6.36
82134;1878.96;1870.55;1889.7;9.37;8.22;5.99;5.25
82135;2542.7;2610.7;2502.71;8.99;9.28;4.24;4.38
82136;2417.27;2244.05;2671.33;9.62;8.71;4.78;4.32
82137;1488.0;1245.0;1656.23;7.2;8.42;5.81;6.79
82138;1733.67;1343.67;2123.67;9.01;7.69;6.23;5.33
82139;1008.33;835.0;1095.0;9.01;7.74;10.72;9.21
82140;1742.0;1522.0;1815.33;8.68;8.71;5.98;6.0
82141;1536.68;1369.0;1687.6;9.01;7.74;7.03;6.05
82142;2227.76;2109.66;2491.23;9.74;9.43;5.25;5.08
82143;1438.5;750.0;2127.0;7.61;6.77;6.35;5.65
82144;2207.33;2149.33;2265.33;9.62;8.71;5.23;4.73
82145;1946.0;1399.0;2356.25;8.4;7.81;5.18;4.81
82147;1874.45;1743.33;2031.8;8.61;6.67;5.51;4.27
82148;1344.91;1467.48;1110.91;7.2;8.42;6.43;7.51
82149;1777.34;1712.61;1967.2;8.36;8.66;5.64;5.85
82150;2020.69;2110.38;1931.0;8.99;9.28;5.34;5.51
82151;1654.64;1496.43;1812.86;8.31;7.59;6.02;5.5
82152;1413.92;1411.43;1416.83;9.64;8.3;8.18;7.05
82153;1506.0;1701.75;723.0;8.31;7.22;6.62;5.75
82154;1946.86;2024.33;1888.75;9.01;7.22;5.55;4.45
82155;2284.98;2120.29;2437.0;8.44;8.42;4.43;4.42
82156;1176.5;703.0;1650.0;9.01;6.77;9.19;6.91
82158;1834.62;2000.83;1336.0;7.61;7.74;4.98;5.06
82159;1864.6;2139.0;1224.33;9.08;7.0;5.84;4.51
82160;2005.25;2166.5;1844.0;9.01;8.45;5.39;5.05
82161;2095.39;2016.84;2199.35;9.29;8.64;5.32;4.95
82162;1798.67;1800.5;1795.0;9.08;8.42;6.06;5.62
82164;2353.6;2295.25;2587.0;7.59;7.3;3.87;3.72
82165;1676.1;1547.0;1762.17;9.01;8.45;6.45;6.05
82166;2242.8;1557.5;2699.67;7.61;7.18;4.07;3.84
82167;2369.82;2335.5;2495.67;8.99;9.28;4.55;4.7
82168;1067.88;1057.5;1099.0;7.59;7.22;8.53;8.11
82169;1543.26;1666.38;1379.11;9.01;7.18;7.0;5.58
82170;1826.62;1981.6;1568.33;9.35;7.18;6.14;4.71
82171;2013.19;2151.62;1722.5;9.35;8.3;5.58;4.95
82172;1933.81;2256.0;1740.5;7.2;8.42;4.47;5.23
82173;1527.11;1562.5;1443.45;7.02;6.77;5.52;5.32
82174;3820.0;2362.5;6735.0;9.08;8.42;2.85;2.65
82176;2384.22;2622.25;2193.8;8.17;9.28;4.11;4.67
82177;1627.0;1190.5;2500.0;7.59;7.3;5.6;5.39
82178;2225.86;2510.5;2012.38;8.99;8.72;4.85;4.7
82179;1956.33;1721.11;2219.24;8.6;8.42;5.27;5.17
82180;1282.0;1438.6;1125.4;9.01;8.91;8.43;8.34
82181;1436.0;1739.5;829.0;9.86;7.74;8.24;6.47
82182;1524.44;2043.0;1109.6;7.59;7.3;5.98;5.75
82184;1745.29;1875.8;1672.78;9.08;7.81;6.24;5.37
82185;1609.17;1451.75;1924.0;7.59;7.59;5.66;5.66
82186;1457.95;1502.32;1404.85;9.23;8.21;7.6;6.76
82187;1629.83;1592.0;1662.25;7.45;6.36;5.49;4.68
82188;2355.14;2168.5;2604.0;8.99;9.28;4.58;4.73
82189;1625.79;1710.8;1531.33;7.2;7.3;5.32;5.39
82190;2008.04;1919.95;2113.03;9.52;8.69;5.69;5.2
82191;1585.18;1583.47;1588.86;7.45;6.36;5.64;4.81
82194;1961.82;1848.75;2263.33;8.17;9.28;5.0;5.68
82195;2099.8;2785.0;1928.5;8.68;8.71;4.96;4.98
